"","CowTagID","Parameter","value"
"559","V3","pulse_pc1",0.399130917102148
"560","V3","pulse_pc2",1.11484419499612
"561","V4","Maximum_TA",2362.423851
"562","V4","Maximum_Phosphate_umolL",0.163003907
"563","V4","Maximum_Silicate_umolL",1.174706274
"564","V4","Maximum_NN_umolL",0.252300281
"565","V4","Maximum_NNP_umolL",1.7597369386618
"566","V4","Minimum_Salinity",36.54
"567","V4","Minimum_Temperature",28.49
"568","V4","Minimum_pH",7.94843547289435
"569","V4","Mean_TA",2350.21746375
"570","V4","Mean_Phosphate_umolL",0.14257334575
"571","V4","Mean_Silicate_umolL",0.97768687875
"572","V4","Mean_NN_umolL",0.20486879175
"573","V4","Mean_NNP_umolL",1.4477275190422
"574","V4","Low_Tide_Mean_TA",2345.1256635
"575","V4","Low_Tide_Mean_Phosphate_umolL",0.18978425525
"576","V4","Low_Tide_Mean_Silicate_umolL",1.6820135835
"577","V4","Low_Tide_Mean_NN_umolL",0.54024314
"578","V4","Low_Tide_Mean_NNP_umolL",2.5870277382775
"579","V4","CV_Salinity",0.00136468039385523
"580","V4","CV_Temperature",0.0122452410203133
"581","V4","CV_TA",0.00435294486294735
"582","V4","CV_pH",0.00567094660254628
"583","V4","CV_Phosphate_umolL",0.105005357589026
"584","V4","CV_Silicate_umolL",0.14741166446304
"585","V4","CV_NN_umolL",0.157875816257036
"586","V4","CV_Ammonia_umolL",0.429800201987101
"587","V4","Low_Tide_Mean_TA.1",2345.1256635
"588","V4","Low_Tide_Mean_Phosphate_umolL.1",0.18978425525
"589","V4","Low_Tide_Mean_Silicate_umolL.1",1.6820135835
"590","V4","Low_Tide_Mean_NN_umolL.1",0.54024314
"591","V4","Low_Tide_Mean_NNP_umolL.1",2.5870277382775
"592","V4","pc1",-2.74568672571586
"593","V4","pc2",-0.656194347774068
"594","V4","X._loss",39.90487239
"595","V4","lat",-17.54024902
"596","V4","lon",-149.900454
"597","V4","dist_to_seep_m",119.345220340569
"598","V4","shore_dist_m",63.5
"599","V4","pulse_pc1",-0.431736796578048
"600","V4","pulse_pc2",0.665698930283719
"601","V5","Maximum_TA",2352.301094
"602","V5","Maximum_Phosphate_umolL",0.162771874
"603","V5","Maximum_Silicate_umolL",2.390567731
"604","V5","Maximum_NN_umolL",0.3723549
"605","V5","Maximum_NNP_umolL",2.2875874734968
"606","V5","Minimum_Salinity",36.5
"607","V5","Minimum_Temperature",28.47
"608","V5","Minimum_pH",7.94626126726384
"609","V5","Mean_TA",2337.9675345
"610","V5","Mean_Phosphate_umolL",0.145879825
"611","V5","Mean_Silicate_umolL",1.32967409825
"612","V5","Mean_NN_umolL",0.2367526665
"613","V5","Mean_NNP_umolL",1.65312001496561
"614","V5","Low_Tide_Mean_TA",2351.0927145
"615","V5","Low_Tide_Mean_Phosphate_umolL",0.188885612
"616","V5","Low_Tide_Mean_Silicate_umolL",2.49557079375
"617","V5","Low_Tide_Mean_NN_umolL",0.51901635425
"618","V5","Low_Tide_Mean_NNP_umolL",2.53108521046912
"619","V5","CV_Salinity",0.0012730060662536
"620","V5","CV_Temperature",0.0131091451111013
"621","V5","CV_TA",0.00643283848321197
"622","V5","CV_pH",0.00584584444311988
"623","V5","CV_Phosphate_umolL",0.150130824587178
"624","V5","CV_Silicate_umolL",0.536878559513016
"625","V5","CV_NN_umolL",0.435348879798847
"626","V5","CV_Ammonia_umolL",0.463397922825693
"627","V5","Low_Tide_Mean_TA.1",2351.0927145
"628","V5","Low_Tide_Mean_Phosphate_umolL.1",0.188885612
"629","V5","Low_Tide_Mean_Silicate_umolL.1",2.49557079375
"630","V5","Low_Tide_Mean_NN_umolL.1",0.51901635425
"631","V5","Low_Tide_Mean_NNP_umolL.1",2.53108521046912
"632","V5","pc1",-0.960098134781624
"633","V5","pc2",-0.706546299658251
"634","V5","X._loss",26.50364964
"635","V5","lat",-17.54025003
"636","V5","lon",-149.900336
"637","V5","dist_to_seep_m",106.831208085763
"638","V5","shore_dist_m",55
"639","V5","pulse_pc1",0.0982531776536906
"640","V5","pulse_pc2",0.609359025797949
"641","V6","Maximum_TA",2405.71887
"642","V6","Maximum_Phosphate_umolL",0.18040643
"643","V6","Maximum_Silicate_umolL",4.688002503
"644","V6","Maximum_NN_umolL",0.534681004
"645","V6","Maximum_NNP_umolL",2.96375802126343
"646","V6","Minimum_Salinity",36.36
"647","V6","Minimum_Temperature",28.34
"648","V6","Minimum_pH",7.91622854131028
"649","V6","Mean_TA",2359.93571425
"650","V6","Mean_Phosphate_umolL",0.164546931
"651","V6","Mean_Silicate_umolL",2.9299699745
"652","V6","Mean_NN_umolL",0.31710453875
"653","V6","Mean_NNP_umolL",1.86485611769914
"654","V6","Low_Tide_Mean_TA",2362.90435175
"655","V6","Low_Tide_Mean_Phosphate_umolL",0.20268565
"656","V6","Low_Tide_Mean_Silicate_umolL",4.00505053725
"657","V6","Low_Tide_Mean_NN_umolL",0.61219278825
"658","V6","Low_Tide_Mean_NNP_umolL",2.96194207842928
"659","V6","CV_Salinity",0.00288678083610491
"660","V6","CV_Temperature",0.0148633145666452
"661","V6","CV_TA",0.0133754496353219
"662","V6","CV_pH",0.00658840188566216
"663","V6","CV_Phosphate_umolL",0.100031437536287
"664","V6","CV_Silicate_umolL",0.543088970461215
"665","V6","CV_NN_umolL",0.61008698764545
"666","V6","CV_Ammonia_umolL",0.323616027930265
"667","V6","Low_Tide_Mean_TA.1",2362.90435175
"668","V6","Low_Tide_Mean_Phosphate_umolL.1",0.20268565
"669","V6","Low_Tide_Mean_Silicate_umolL.1",4.00505053725
"670","V6","Low_Tide_Mean_NN_umolL.1",0.61219278825
"671","V6","Low_Tide_Mean_NNP_umolL.1",2.96194207842928
"672","V6","pc1",3.32730639627074
"673","V6","pc2",2.17339491169985
"674","V6","X._loss",24.11460674
"675","V6","lat",-17.54002498
"676","V6","lon",-149.900106
"677","V6","dist_to_seep_m",87.8516356939548
"678","V6","shore_dist_m",20
"679","V6","pulse_pc1",2.67350853051769
"680","V6","pulse_pc2",0.0834079837298273
"681","V7","Maximum_TA",2357.65494
"682","V7","Maximum_Phosphate_umolL",0.17558013
"683","V7","Maximum_Silicate_umolL",5.850910131
"684","V7","Maximum_NN_umolL",0.479520773
"685","V7","Maximum_NNP_umolL",2.8818809115477
"686","V7","Minimum_Salinity",36.32
"687","V7","Minimum_Temperature",28.53
"688","V7","Minimum_pH",7.91307048702686
"689","V7","Mean_TA",2341.45340375
"690","V7","Mean_Phosphate_umolL",0.16452372775
"691","V7","Mean_Silicate_umolL",3.2701896765
"692","V7","Mean_NN_umolL",0.307618241
"693","V7","Mean_NNP_umolL",1.85897959217336
"694","V7","Low_Tide_Mean_TA",2350.18324325
"695","V7","Low_Tide_Mean_Phosphate_umolL",0.2010206465
"696","V7","Low_Tide_Mean_Silicate_umolL",3.9576941135
"697","V7","Low_Tide_Mean_NN_umolL",0.65222647475
"698","V7","Low_Tide_Mean_NNP_umolL",3.16152631935658
"699","V7","CV_Salinity",0.00291508824347575
"700","V7","CV_Temperature",0.0148091827766102
"701","V7","CV_TA",0.00494852524752637
"702","V7","CV_pH",0.00644035719105431
"703","V7","CV_Phosphate_umolL",0.069718086225875
"704","V7","CV_Silicate_umolL",0.580257382466635
"705","V7","CV_NN_umolL",0.478478495060124
"706","V7","CV_Ammonia_umolL",0.180860284906111
"707","V7","Low_Tide_Mean_TA.1",2350.18324325
"708","V7","Low_Tide_Mean_Phosphate_umolL.1",0.2010206465
"709","V7","Low_Tide_Mean_Silicate_umolL.1",3.9576941135
"710","V7","Low_Tide_Mean_NN_umolL.1",0.65222647475
"711","V7","Low_Tide_Mean_NNP_umolL.1",3.16152631935658
"712","V7","pc1",1.34680852154222
"713","V7","pc2",1.95412488122048
"714","V7","X._loss",36.61945813
"715","V7","lat",-17.54004803
"716","V7","lon",-149.899985
"717","V7","dist_to_seep_m",74.9543805154583
"718","V7","shore_dist_m",15.5
"719","V7","pulse_pc1",2.18339902746685
"720","V7","pulse_pc2",-0.0582183363829934
"721","V8","Maximum_TA",2355.165876
"722","V8","Maximum_Phosphate_umolL",0.171403525
"723","V8","Maximum_Silicate_umolL",3.702299847
"724","V8","Maximum_NN_umolL",0.406694848
"725","V8","Maximum_NNP_umolL",2.37273327955186
"726","V8","Minimum_Salinity",36.46
"727","V8","Minimum_Temperature",28.61
"728","V8","Minimum_pH",7.93021162038583
"729","V8","Mean_TA",2342.36522525
"730","V8","Mean_Phosphate_umolL",0.1604167325
"731","V8","Mean_Silicate_umolL",2.1683693095
"732","V8","Mean_NN_umolL",0.2743598665
"733","V8","Mean_NNP_umolL",1.70639007865678
"734","V8","Low_Tide_Mean_TA",2349.84303575
"735","V8","Low_Tide_Mean_Phosphate_umolL",0.194976495
"736","V8","Low_Tide_Mean_Silicate_umolL",3.876452652
"737","V8","Low_Tide_Mean_NN_umolL",0.63788083775
"738","V8","Low_Tide_Mean_NNP_umolL",3.00987527689247
"739","V8","CV_Salinity",0.00245993551077023
"740","V8","CV_Temperature",0.0124649431033951
"741","V8","CV_TA",0.00478131148971191
"742","V8","CV_pH",0.00583495170001916
"743","V8","CV_Phosphate_umolL",0.0705774687167072
"744","V8","CV_Silicate_umolL",0.510527248257459
"745","V8","CV_NN_umolL",0.357515805848079
"746","V8","CV_Ammonia_umolL",0.419785223514847
"747","V8","Low_Tide_Mean_TA.1",2349.84303575
"748","V8","Low_Tide_Mean_Phosphate_umolL.1",0.194976495
"749","V8","Low_Tide_Mean_Silicate_umolL.1",3.876452652
"750","V8","Low_Tide_Mean_NN_umolL.1",0.63788083775
"751","V8","Low_Tide_Mean_NNP_umolL.1",3.00987527689247
"752","V8","pc1",-0.552178107272088
"753","V8","pc2",-0.0776420522304921
"754","V8","X._loss",29.38766756
"755","V8","lat",-17.54014903
"756","V8","lon",-149.899896
"757","V8","dist_to_seep_m",62.3419511281081
"758","V8","shore_dist_m",20
"759","V8","pulse_pc1",1.71352215201932
"760","V8","pulse_pc2",0.250856484587137
"761","V9","Maximum_TA",2354.123837
"762","V9","Maximum_Phosphate_umolL",0.158827302
"763","V9","Maximum_Silicate_umolL",1.543652563
"764","V9","Maximum_NN_umolL",0.244549007
"765","V9","Maximum_NNP_umolL",1.64548910560673
"766","V9","Minimum_Salinity",36.52
"767","V9","Minimum_Temperature",28.86
"768","V9","Minimum_pH",7.93202266004098
"769","V9","Mean_TA",2340.76039825
"770","V9","Mean_Phosphate_umolL",0.1462278755
"771","V9","Mean_Silicate_umolL",1.2095761975
"772","V9","Mean_NN_umolL",0.1830570665
"773","V9","Mean_NNP_umolL",1.26270156694609
"774","V9","Low_Tide_Mean_TA",2352.00076
"775","V9","Low_Tide_Mean_Phosphate_umolL",0.18862441175
"776","V9","Low_Tide_Mean_Silicate_umolL",1.53515838975
"777","V9","Low_Tide_Mean_NN_umolL",0.4182850645
"778","V9","Low_Tide_Mean_NNP_umolL",2.09848071009016
"779","V9","CV_Salinity",0.00112461208824961
"780","V9","CV_Temperature",0.00912497516356267
"781","V9","CV_TA",0.00480720827375153
"782","V9","CV_pH",0.00626667587308743
"783","V9","CV_Phosphate_umolL",0.076859641865257
"784","V9","CV_Silicate_umolL",0.188298504550375
"785","V9","CV_NN_umolL",0.3365826591977
"786","V9","CV_Ammonia_umolL",0.23561566510046
"787","V9","Low_Tide_Mean_TA.1",2352.00076
"788","V9","Low_Tide_Mean_Phosphate_umolL.1",0.18862441175
"789","V9","Low_Tide_Mean_Silicate_umolL.1",1.53515838975
"790","V9","Low_Tide_Mean_NN_umolL.1",0.4182850645
"791","V9","Low_Tide_Mean_NNP_umolL.1",2.09848071009016
"792","V9","pc1",-2.78867244203119
"793","V9","pc2",-1.21756116600094
"794","V9","X._loss",31.60582307
"795","V9","lat",-17.540245
"796","V9","lon",-149.899765
"797","V9","dist_to_seep_m",46.5013220254196
"798","V9","shore_dist_m",22.5
"799","V9","pulse_pc1",-1.01150785806041
"800","V9","pulse_pc2",0.458944368026839
